index_id	source_id	source_file	source_sha256	source_role	unit_kind	locator	raw_match_line	text_quality	quote_anchor_ready	status	disposition	reason	note
SRC-0223	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	4.4	829	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0224	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	figure	figure:4.1	833	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Process diagram retained for semantic review; not auto-converted to a control.
SRC-0225	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	5.1	839	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0226	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	table	table:5.1	846	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Structural table retained for semantic review; not auto-converted to a control.
SRC-0227	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	5.2	932	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0228	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	5.3	936	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0229	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	5.4	942	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0230	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	figure	figure:5.1	947	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Process diagram retained for semantic review; not auto-converted to a control.
SRC-0231	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	6.1	951	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0232	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	table	table:6.1	955	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Structural table retained for semantic review; not auto-converted to a control.
SRC-0233	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	6.2	1055	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0234	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	6.3	1061	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0235	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	6.4	1065	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0236	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	6.5	1070	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0237	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	6.6	1071	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0238	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	figure	figure:6.1	1084	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Process diagram retained for semantic review; not auto-converted to a control.
SRC-0239	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	figure	figure:6.2	1088	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Process diagram retained for semantic review; not auto-converted to a control.
SRC-0240	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	table	table:6.2	1096	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Structural table retained for semantic review; not auto-converted to a control.
SRC-0241	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	6.7	1164	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0242	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	7.1	1174	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0243	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	table	table:7.1	1181	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Structural table retained for semantic review; not auto-converted to a control.
SRC-0244	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	7.2	1243	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0245	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	7.3	1246	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0246	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	7.4	1248	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0247	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	figure	figure:7.1	1258	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Process diagram retained for semantic review; not auto-converted to a control.
SRC-0248	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	figure	figure:7.2	1262	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Process diagram retained for semantic review; not auto-converted to a control.
SRC-0249	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	table	table:7.2	1270	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	Structural table retained for semantic review; not auto-converted to a control.
SRC-0250	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	main-numbered-clause	7.5	1353	readable	YES	CLOSED	organizational	Требование адресовано процессу управления уязвимостями в органе (организации) и не выражается в проверяемой конфигурации операционной системы.	
SRC-0251	fstec-vulnerability-management-2023	fstec-vulnerability-management-2023.pdf	fa27a3894de15cb5849739a1886cb579efc467e1429c21d8f3b28020343428ca	transitive-process	appendix	appendix:bpmn-notation	1362	readable	YES	CLOSED	informational	Структурный элемент документа (схема, таблица операций, приложение), иллюстрирующий процесс и не являющийся отдельным проверяемым требованием.	BPMN notation appendix retained as structural evidence.
SRC-0252	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	1.1	99	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0253	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	1.2	108	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0254	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	1.3	118	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0255	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	1.4	130	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0256	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	1.5	134	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0257	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	1.6	138	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0258	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	2.1	151	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0259	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	2.2	155	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0260	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	2.3	165	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0261	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	2.4	188	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0262	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	2.5	194	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0263	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	2.6	198	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0264	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	2.7	211	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0265	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.1.1	231	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0266	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	test-id	test:T001	233	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	Procedure/test identifier retained separately from main numbered clauses.
SRC-0267	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	test-id	test:T002	234	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	Procedure/test identifier retained separately from main numbered clauses.
SRC-0268	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	test-id	test:T003	235	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	Procedure/test identifier retained separately from main numbered clauses.
SRC-0269	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	test-id	test:T004	236	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	Procedure/test identifier retained separately from main numbered clauses.
SRC-0270	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	test-id	test:T005	243	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	Procedure/test identifier retained separately from main numbered clauses.
SRC-0271	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	test-id	test:T006	244	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	Procedure/test identifier retained separately from main numbered clauses.
SRC-0272	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.1.2	245	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0273	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.1.3	257	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0274	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.1.4	260	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0275	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.2.1	265	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0276	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.2.2	268	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0277	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.2.3	285	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0278	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.2.4	289	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0279	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.3.1	298	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0280	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.3.2	304	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0281	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.3.3	311	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0282	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.3.4	316	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0283	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.4.1	324	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0284	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.4.2	329	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0285	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.4.3	341	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0286	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.4.4	344	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0287	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.5.1	348	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0288	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.5.2	352	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0289	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.5.3	358	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0290	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.5.4	360	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0291	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.5.5	366	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0292	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.6.1	371	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0293	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.6.2	377	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0294	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.6.3	380	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0295	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.6.4	389	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0296	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.6.5	392	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0297	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.7.1	397	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
SRC-0298	fstec-security-update-testing-2022	fstec-security-update-testing-2022.pdf	18c03ea8d82ae3dd0ea51acf1f5786f6057a0dadc9a5d7a51bff354dd0747945	transitive-process	main-numbered-clause	3.7.2	409	readable	YES	CLOSED	organizational	Требование адресовано процессу тестирования обновлений безопасности исследователем и оператором информационной системы и не выражается в проверяемой конфигурации операционной системы.	
